chr 	start	end	enhancerID	Gene	Type	q-value	rho
chr16	31187600	31189200	enh-1023386	C16orf98	protein_coding	0.039468134	0.587969925
chr16	31187600	31189200	enh-1023386	PRSS53	protein_coding	0.037517168	0.593984962
chr16	31187600	31189200	enh-1023386	RP11-196G11.1	protein_coding	0.042207258	0.580451128
chr16	31187600	31189200	enh-1023386	ITGAX	protein_coding	0.039005814	0.589473684
chr16	31187600	31189200	enh-1023386	ITGAD	protein_coding	0.015269289	0.690225564
chr16	31187600	31189200	enh-1023386	ITGAM	protein_coding	0.022639745	0.64962406
chr16	31275250	31279750	enh-1023388	AC135048.1	protein_coding	0.003585716	0.790977444
chr16	31275250	31279750	enh-1023388	VKORC1	protein_coding	0.008240798	0.742857143
chr16	31275250	31279750	enh-1023388	BCKDK	protein_coding	0.022958796	0.648120301
chr16	31275250	31279750	enh-1023388	PYCARD	protein_coding	0.007322229	0.75037594
chr16	31275250	31279750	enh-1023388	C16orf98	protein_coding	0.004228138	0.784962406
chr16	31275250	31279750	enh-1023388	ORAI3	protein_coding	0.038553014	0.590977444
chr16	31275250	31279750	enh-1023388	HSD3B7	protein_coding	0.006787696	0.757894737
chr16	31275250	31279750	enh-1023388	STX4	protein_coding	0.006787696	0.757894737
chr16	31275250	31279750	enh-1023388	PRSS53	protein_coding	0	0.836090226
chr16	31275250	31279750	enh-1023388	RP11-196G11.1	protein_coding	0	0.85112782
chr16	31275250	31279750	enh-1023388	ITGAX	protein_coding	0	0.842105263
chr16	31275250	31279750	enh-1023388	ITGAD	protein_coding	0.011287254	0.720300752
chr16	31275250	31279750	enh-1023388	FUS	protein_coding	0.045681544	0.571428571
chr16	31275250	31279750	enh-1023388	ITGAM	protein_coding	0.005079262	0.77593985
chr16	31358100	31362600	enh-1023390	C16orf98	protein_coding	0.049409474	0.562406015
chr16	31358100	31362600	enh-1023390	PRSS53	protein_coding	0.032370458	0.610526316
chr16	31358100	31362600	enh-1023390	ITGAX	protein_coding	0.013258548	0.703759398
chr16	31358100	31362600	enh-1023390	ITGAM	protein_coding	0.042207258	0.580451128
chr16	31477900	31480200	enh-1023394	ZNF668	protein_coding	0.016370248	0.682706767
chr16	47071900	47074400	enh-1023426	NETO2	protein_coding	0.042725569	0.578947368
chr16	47077650	47081600	enh-1023427	NETO2	protein_coding	0.002025402	0.809022556
chr16	47086050	47088700	enh-1023428	NETO2	protein_coding	0.006787696	0.757894737
chr16	47088800	47112300	enh-1023429	NETO2	protein_coding	0.01162641	0.717293233
chr16	47163100	47167200	enh-1023430	NETO2	protein_coding	0.005847473	0.766917293
chr16	48663600	48665050	enh-1023462	N4BP1	protein_coding	0.036966008	0.595488722
chr16	50069250	50075400	enh-1023475	HEATR3	protein_coding	0.026791493	0.631578947
chr16	50069250	50075400	enh-1023475	SNX20	protein_coding	0.018182739	0.672180451
chr16	50069250	50075400	enh-1023475	NOD2	protein_coding	0.014192061	0.697744361
chr16	50069250	50075400	enh-1023475	CNEP1R1	protein_coding	0.007908646	0.745864662
chr16	50069250	50075400	enh-1023475	ADCY7	protein_coding	0.013663988	0.70075188
chr16	53917450	53963950	enh-1023573	FTO	protein_coding	0.035494353	0.6
chr16	54479150	54483600	enh-1023588	IRX3	protein_coding	0.004629364	0.780451128
chr16	56992650	57003650	enh-1023649	NLRC5	protein_coding	0.004801615	0.778947368
chr16	56992650	57003650	enh-1023649	CPNE2	protein_coding	0.004629364	0.780451128
chr16	57331500	57346150	enh-1023681	CX3CL1	protein_coding	0.007322229	0.75037594
chr16	57379100	57380650	enh-1023684	GPR97	protein_coding	0.01173486	0.715789474
chr16	57379100	57380650	enh-1023684	GINS3	protein_coding	0.034919515	0.601503759
chr16	57449000	57454300	enh-1023685	CX3CL1	protein_coding	0.01926654	0.666165414
chr16	57622500	57629200	enh-1023692	GINS3	protein_coding	0.016156947	0.684210526
chr16	58442400	58444450	enh-1023721	GINS3	protein_coding	0.046246048	0.569924812
chr16	66570200	66577150	enh-1023783	CKLF	protein_coding	0.035494353	0.6
chr16	66570200	66577150	enh-1023783	CMTM3	protein_coding	0.032370458	0.610526316
chr16	66570200	66577150	enh-1023783	CKLF-CMTM1	protein_coding	0.034541136	0.603007519
chr16	66570200	66577150	enh-1023783	NAE1	protein_coding	0.041577173	0.581954887
chr16	66593100	66598050	enh-1023786	CKLF	protein_coding	0.028271851	0.62556391
chr16	66593100	66598050	enh-1023786	CMTM3	protein_coding	0.016778262	0.679699248
chr16	66593100	66598050	enh-1023786	CMTM2	protein_coding	0.023981845	0.643609023
chr16	67001900	67015800	enh-1023806	FBXL8	protein_coding	0.008831206	0.738345865
chr16	67001900	67015800	enh-1023806	HSF4	protein_coding	0.004513685	0.781954887
chr16	67001900	67015800	enh-1023806	RP11-5A19.5	protein_coding	0.003342953	0.793984962
chr16	67001900	67015800	enh-1023806	KIAA0895L	protein_coding	0.046246048	0.569924812
chr16	67001900	67015800	enh-1023806	ACD	protein_coding	0.025610751	0.636090226
chr16	67001900	67015800	enh-1023806	CTC-479C5.12	protein_coding	0.031518	0.613533835
chr16	67001900	67015800	enh-1023806	PSMB10	protein_coding	0.027943225	0.627067669
chr16	67001900	67015800	enh-1023806	CES4A	protein_coding	0.010330916	0.726315789
chr16	67001900	67015800	enh-1023806	TRADD	protein_coding	0.004951587	0.777443609
chr16	67001900	67015800	enh-1023806	NOL3	protein_coding	0.001043623	0.821052632
chr16	67001900	67015800	enh-1023806	EXOC3L1	protein_coding	0.030765927	0.616541353
chr16	67001900	67015800	enh-1023806	FHOD1	protein_coding	0.012927982	0.706766917
chr16	67001900	67015800	enh-1023806	SLC12A4	protein_coding	0.022263809	0.65112782
chr16	67001900	67015800	enh-1023806	PRMT7	protein_coding	0.005833616	0.768421053
chr16	67001900	67015800	enh-1023806	LRRC36	protein_coding	0.02987969	0.619548872
chr16	67001900	67015800	enh-1023806	CBFB	protein_coding	0.046904051	0.568421053
chr16	67040200	67042550	enh-1023807	FBXL8	protein_coding	0.006875705	0.756390977
chr16	67040200	67042550	enh-1023807	HSF4	protein_coding	0.002672958	0.801503759
chr16	67040200	67042550	enh-1023807	RP11-5A19.5	protein_coding	0	0.885714286
chr16	67040200	67042550	enh-1023807	ACD	protein_coding	0.013258548	0.703759398
chr16	67040200	67042550	enh-1023807	THAP11	protein_coding	0.033152498	0.607518797
chr16	67040200	67042550	enh-1023807	PSMB10	protein_coding	0.02112261	0.657142857
chr16	67040200	67042550	enh-1023807	TRADD	protein_coding	0.020787056	0.658646617
chr16	67040200	67042550	enh-1023807	NOL3	protein_coding	0.003867147	0.787969925
chr16	67040200	67042550	enh-1023807	FHOD1	protein_coding	0.027576535	0.628571429
chr16	67040200	67042550	enh-1023807	PLEKHG4	protein_coding	0.012927982	0.706766917
chr16	67040200	67042550	enh-1023807	KCTD19	protein_coding	0.036966008	0.595488722
chr16	67040200	67042550	enh-1023807	SLC12A4	protein_coding	0.03199025	0.612030075
chr16	67040200	67042550	enh-1023807	PRMT7	protein_coding	0.006787696	0.757894737
chr16	67040200	67042550	enh-1023807	LRRC36	protein_coding	0.025970771	0.634586466
chr16	67045900	67049900	enh-1023809	B3GNT9	protein_coding	0.045681544	0.571428571
chr16	67045900	67049900	enh-1023809	FBXL8	protein_coding	0.012078417	0.712781955
chr16	67045900	67049900	enh-1023809	HSF4	protein_coding	0.013258548	0.703759398
chr16	67045900	67049900	enh-1023809	RP11-5A19.5	protein_coding	0.003232812	0.795488722
chr16	67045900	67049900	enh-1023809	ACD	protein_coding	0.017593897	0.67518797
chr16	67045900	67049900	enh-1023809	THAP11	protein_coding	0.025610751	0.636090226
chr16	67045900	67049900	enh-1023809	CTC-479C5.12	protein_coding	0.034919515	0.601503759
chr16	67045900	67049900	enh-1023809	PSMB10	protein_coding	0.015701038	0.687218045
chr16	67045900	67049900	enh-1023809	CES4A	protein_coding	0.034919515	0.601503759
chr16	67045900	67049900	enh-1023809	TRADD	protein_coding	0.012269452	0.711278195
chr16	67045900	67049900	enh-1023809	NOL3	protein_coding	0.008027645	0.744360902
chr16	67045900	67049900	enh-1023809	EXOC3L1	protein_coding	0.027943225	0.627067669
chr16	67045900	67049900	enh-1023809	FHOD1	protein_coding	0.016370248	0.682706767
chr16	67045900	67049900	enh-1023809	KCTD19	protein_coding	0.031518	0.613533835
chr16	67045900	67049900	enh-1023809	LCAT	protein_coding	0.029388986	0.621052632
chr16	67045900	67049900	enh-1023809	SLC12A4	protein_coding	0.015892589	0.685714286
chr16	67045900	67049900	enh-1023809	SLC7A6OS	protein_coding	0.043305504	0.577443609
chr16	67045900	67049900	enh-1023809	PRMT7	protein_coding	0.009622854	0.730827068
chr16	67045900	67049900	enh-1023809	LRRC36	protein_coding	0.036966008	0.595488722
chr16	67050750	67052250	enh-1023810	RP11-5A19.5	protein_coding	0.033152498	0.607518797
chr16	67050750	67052250	enh-1023810	CES4A	protein_coding	0.02358024	0.645112782
chr16	67050750	67052250	enh-1023810	TRADD	protein_coding	0.041577173	0.581954887
chr16	67050750	67052250	enh-1023810	NOL3	protein_coding	0.022639745	0.64962406
chr16	67134350	67136450	enh-1023814	FBXL8	protein_coding	0.033599154	0.606015038
chr16	67134350	67136450	enh-1023814	HSF4	protein_coding	0.025610751	0.636090226
chr16	67134350	67136450	enh-1023814	RP11-5A19.5	protein_coding	0.035977482	0.598496241
chr16	67134350	67136450	enh-1023814	KIAA0895L	protein_coding	0.034919515	0.601503759
chr16	67134350	67136450	enh-1023814	ACD	protein_coding	0.013463388	0.702255639
chr16	67134350	67136450	enh-1023814	TRADD	protein_coding	0.025970771	0.634586466
chr16	67134350	67136450	enh-1023814	NOL3	protein_coding	0.028580744	0.62406015
chr16	67134350	67136450	enh-1023814	FHOD1	protein_coding	0.043305504	0.577443609
chr16	67134350	67136450	enh-1023814	SLC12A4	protein_coding	0.018481523	0.670676692
chr16	67134350	67136450	enh-1023814	PRMT7	protein_coding	0.02330238	0.646616541
chr16	67134350	67136450	enh-1023814	RANBP10	protein_coding	0.034541136	0.603007519
chr16	67134350	67136450	enh-1023814	DPEP2	protein_coding	0.026328521	0.633082707
chr16	67134350	67136450	enh-1023814	CBFB	protein_coding	0.042207258	0.580451128
chr16	67170450	67177600	enh-1023815	FBXL8	protein_coding	0.038553014	0.590977444
chr16	67170450	67177600	enh-1023815	RP11-5A19.5	protein_coding	0.018986402	0.667669173
chr16	67170450	67177600	enh-1023815	NOL3	protein_coding	0.033152498	0.607518797
chr16	67170450	67177600	enh-1023815	EXOC3L1	protein_coding	0.04104761	0.583458647
chr16	67170450	67177600	enh-1023815	KCTD19	protein_coding	0.034919515	0.601503759
chr16	67170450	67177600	enh-1023815	SLC12A4	protein_coding	0.02330238	0.646616541
chr16	67170450	67177600	enh-1023815	PRMT7	protein_coding	0.038553014	0.590977444
chr16	67170450	67177600	enh-1023815	LRRC36	protein_coding	0.045681544	0.571428571
chr16	67301800	67304000	enh-1023821	FBXL8	protein_coding	0.037517168	0.593984962
chr16	67301800	67304000	enh-1023821	HSF4	protein_coding	0.010107797	0.727819549
chr16	67301800	67304000	enh-1023821	RP11-5A19.5	protein_coding	0.009868076	0.729323308
chr16	67301800	67304000	enh-1023821	ACD	protein_coding	0.042725569	0.578947368
chr16	67301800	67304000	enh-1023821	THAP11	protein_coding	0.04104761	0.583458647
chr16	67301800	67304000	enh-1023821	PSMB10	protein_coding	0.01552578	0.688721805
chr16	67301800	67304000	enh-1023821	NOL3	protein_coding	0.033599154	0.606015038
chr16	67301800	67304000	enh-1023821	PLEKHG4	protein_coding	0.01162641	0.717293233
chr16	67301800	67304000	enh-1023821	NAE1	protein_coding	0.039468134	0.587969925
chr16	67301800	67304000	enh-1023821	CBFB	protein_coding	0.012269452	0.711278195
chr16	67304150	67306600	enh-1023822	RP11-5A19.5	protein_coding	0.027943225	0.627067669
chr16	67520100	67529200	enh-1023830	RRAD	protein_coding	0.035977482	0.598496241
chr16	67520100	67529200	enh-1023830	CBFB	protein_coding	0.010814947	0.723308271
chr16	68038100	68041200	enh-1023855	RRAD	protein_coding	0.040525729	0.584962406
chr16	68038100	68041200	enh-1023855	HSF4	protein_coding	0.017593897	0.67518797
chr16	68038100	68041200	enh-1023855	RP11-5A19.5	protein_coding	0.017593897	0.67518797
chr16	68038100	68041200	enh-1023855	THAP11	protein_coding	0.036495289	0.596992481
chr16	68038100	68041200	enh-1023855	CTC-479C5.12	protein_coding	0.038553014	0.590977444
chr16	68038100	68041200	enh-1023855	PSMB10	protein_coding	0.029388986	0.621052632
chr16	68038100	68041200	enh-1023855	NOL3	protein_coding	0.025610751	0.636090226
chr16	68038100	68041200	enh-1023855	DPEP2	protein_coding	0.02040315	0.660150376
chr16	68038100	68041200	enh-1023855	CBFB	protein_coding	0.006875705	0.756390977
chr16	68042800	68043500	enh-1023856	NAE1	protein_coding	0.036495289	0.596992481
chr16	69038550	69042450	enh-1023900	ZFP90	protein_coding	0.009019086	0.736842105
chr16	70435850	70443750	enh-1023957	ST3GAL2	protein_coding	0.022958796	0.648120301
chr16	74742850	74744200	enh-1024067	KARS	protein_coding	0.018986402	0.667669173
chr16	82682450	82694900	enh-1024254	CDH13	protein_coding	0.008831206	0.738345865
chr16	84600000	84604550	enh-1024313	TLDC1	protein_coding	0.047570637	0.566917293
chr16	85545950	85551450	enh-1024390	GINS2	protein_coding	0.035977482	0.598496241
chr16	85763050	85765700	enh-1024406	C16orf74	protein_coding	0.016778262	0.679699248
chr16	85763050	85765700	enh-1024406	GINS2	protein_coding	0	0.833082707
chr16	85765900	85769100	enh-1024407	C16orf74	protein_coding	0.018986402	0.667669173
chr16	85765900	85769100	enh-1024407	GINS2	protein_coding	0.000504043	0.827067669
chr16	85779900	85781300	enh-1024408	C16orf74	protein_coding	0.004228138	0.784962406
chr16	85779900	85781300	enh-1024408	GINS2	protein_coding	0.007322229	0.75037594
chr16	86693500	86707100	enh-1024436	FOXL1	protein_coding	0.014192061	0.697744361
chr16	86750700	86753050	enh-1024439	FOXL1	protein_coding	0.02040315	0.660150376
chr16	86763350	86776600	enh-1024440	FOXC2	protein_coding	0.036966008	0.595488722
chr16	86763350	86776600	enh-1024440	FOXL1	protein_coding	0.015701038	0.687218045
chr16	86800200	86808450	enh-1024444	FOXC2	protein_coding	0.039956355	0.586466165
chr16	86800200	86808450	enh-1024444	FOXL1	protein_coding	0.01980877	0.663157895
chr16	86815950	86819350	enh-1024447	FOXL1	protein_coding	0.02358024	0.645112782
chr16	86821450	86824750	enh-1024448	FOXL1	protein_coding	0.035977482	0.598496241
chr16	86830900	86833400	enh-1024449	FOXL1	protein_coding	0.039005814	0.589473684
chr16	86864750	86872750	enh-1024452	FOXL1	protein_coding	0.029388986	0.621052632
chr16	88294250	88302000	enh-1024512	ZNF469	protein_coding	0.046904051	0.568421053
chr16	88294250	88302000	enh-1024512	ZC3H18	protein_coding	0.018740059	0.669172932
chr17	1088900	1095600	enh-1024655	INPP5K	protein_coding	0.046904051	0.568421053
chr17	1637200	1642700	enh-1024681	WDR81	protein_coding	0.022263809	0.65112782
chr17	1637200	1642700	enh-1024681	SERPINF2	protein_coding	0.022958796	0.648120301
chr17	1637200	1642700	enh-1024681	RPA1	protein_coding	0.03199025	0.612030075
chr17	1637200	1642700	enh-1024681	SMYD4	protein_coding	0.046904051	0.568421053
chr17	1661900	1671750	enh-1024682	RPA1	protein_coding	0.024919543	0.639097744
chr17	1661900	1671750	enh-1024682	SMYD4	protein_coding	0.013900251	0.69924812
chr17	1695500	1702200	enh-1024683	RPA1	protein_coding	0.022263809	0.65112782
chr17	1881200	1885550	enh-1024687	TSR1	protein_coding	0.036966008	0.595488722
chr17	2161550	2172300	enh-1024695	HIC1	protein_coding	0.039005814	0.589473684
chr17	2161550	2172300	enh-1024695	SMYD4	protein_coding	0.042725569	0.578947368
chr17	3668900	3672850	enh-1024754	CAMKK1	protein_coding	0.03029675	0.618045113
chr17	3692500	3709700	enh-1024756	CAMKK1	protein_coding	0.006787696	0.757894737
chr17	3692500	3709700	enh-1024756	ATP2A3	protein_coding	0.03805783	0.592481203
chr17	4001300	4006000	enh-1024767	ATP2A3	protein_coding	0.038553014	0.590977444
chr17	4581000	4584650	enh-1024791	CXCL16	protein_coding	0.017899231	0.673684211
chr17	4581000	4584650	enh-1024791	ZMYND15	protein_coding	0.028271851	0.62556391
chr17	4581000	4584650	enh-1024791	ARRB2	protein_coding	0.008027645	0.744360902
chr17	4581000	4584650	enh-1024791	ZNF232	protein_coding	0.042207258	0.580451128
chr17	4581000	4584650	enh-1024791	PELP1	protein_coding	0.016778262	0.679699248
chr17	4581000	4584650	enh-1024791	PLD2	protein_coding	0.013258548	0.703759398
chr17	4581000	4584650	enh-1024791	PFN1	protein_coding	0.014773553	0.693233083
chr17	4598700	4601050	enh-1024792	CXCL16	protein_coding	0.037517168	0.593984962
chr17	4598700	4601050	enh-1024792	ZMYND15	protein_coding	0.036966008	0.595488722
chr17	4598700	4601050	enh-1024792	VMO1	protein_coding	0.033599154	0.606015038
chr17	4598700	4601050	enh-1024792	ARRB2	protein_coding	0.038553014	0.590977444
chr17	4772800	4783700	enh-1024795	CXCL16	protein_coding	0.014632872	0.694736842
chr17	4772800	4783700	enh-1024795	ZMYND15	protein_coding	0.017593897	0.67518797
chr17	4772800	4783700	enh-1024795	ARRB2	protein_coding	0.034541136	0.603007519
chr17	4772800	4783700	enh-1024795	ZNF232	protein_coding	0.037517168	0.593984962
chr17	4772800	4783700	enh-1024795	PELP1	protein_coding	0.039005814	0.589473684
chr17	4772800	4783700	enh-1024795	PLD2	protein_coding	0.012078417	0.712781955
chr17	4772800	4783700	enh-1024795	PFN1	protein_coding	0.046246048	0.569924812
chr17	4933150	4936800	enh-1024804	CXCL16	protein_coding	0.023981845	0.643609023
chr17	4933150	4936800	enh-1024804	ZMYND15	protein_coding	0.035977482	0.598496241
chr17	4933150	4936800	enh-1024804	ARRB2	protein_coding	0.043838331	0.57593985
chr17	4933150	4936800	enh-1024804	ZNF232	protein_coding	0.04104761	0.583458647
chr17	4933150	4936800	enh-1024804	PLD2	protein_coding	0.039005814	0.589473684
chr17	4933150	4936800	enh-1024804	PFN1	protein_coding	0.043305504	0.577443609
chr17	4949200	4954600	enh-1024806	CXCL16	protein_coding	0.027943225	0.627067669
chr17	4949200	4954600	enh-1024806	ZMYND15	protein_coding	0.039005814	0.589473684
chr17	4944800	4948800	enh-1024807	ZMYND15	protein_coding	0.041577173	0.581954887
chr17	7891800	7894800	enh-1024888	DVL2	protein_coding	0.031115882	0.615037594
chr17	7891800	7894800	enh-1024888	CTDNEP1	protein_coding	0.014419529	0.696240602
chr17	7891800	7894800	enh-1024888	C17orf74	protein_coding	0.01173486	0.702862804
chr17	7891800	7894800	enh-1024888	FGF11	protein_coding	0.011448362	0.718796992
chr17	7891800	7894800	enh-1024888	EIF4A1	protein_coding	0.009534849	0.732330827
chr17	7891800	7894800	enh-1024888	CD68	protein_coding	0.017899231	0.673684211
chr17	7891800	7894800	enh-1024888	ACAP1	protein_coding	0.011882525	0.714285714
chr17	7891800	7894800	enh-1024888	KCTD11	protein_coding	0.013182684	0.705263158
